order_id,restaurant_name,city,order_time,delivery_time,order_value,rating,distance_km,traffic_level,payment_mode,customer_type,prep_time_min,expected_time_min,delivery_duration_min,delivery_status
790,Food Palace,Hyderabad,2024-04-13 17:26:00,2024-04-13 18:16:00,211,4.2,7.7,Medium,Card,Returning,15,45,50,Late
791,Food Palace,Hyderabad,2024-04-13 18:39:00,2024-04-13 19:22:00,335,3.9,3.6,High,UPI,New,13,27,43,Late
792,Spice Hub,Pune,2024-04-08 15:19:00,2024-04-08 16:22:00,518,4.1,7.5,High,UPI,New,21,51,63,Late
793,Urban Food,Hyderabad,2024-04-12 14:01:00,2024-04-12 15:14:00,165,3.4,11.9,High,Card,New,13,60,73,Late
794,Royal Kitchen,Mumbai,2024-04-03 13:08:00,2024-04-03 14:10:00,490,3.9,8.6,Low,UPI,Returning,23,57,62,Late
795,Spice Hub,Pune,2024-04-13 16:02:00,2024-04-13 16:37:00,506,4.5,5.7,Low,Cash,Returning,13,35,35,On-time
796,Royal Kitchen,Hyderabad,2024-04-02 14:02:00,2024-04-02 15:00:00,105,5.0,8.6,Low,Cash,Returning,19,53,58,Late
797,Spice Hub,Pune,2024-04-15 13:11:00,2024-04-15 13:51:00,146,3.4,2.4,High,UPI,Premium,21,30,40,Late
798,Food Palace,Delhi,2024-04-03 23:32:00,2024-04-04 00:43:00,391,4.2,9.0,High,Card,Returning,17,53,71,Late
799,Spice Hub,Pune,2024-04-04 21:12:00,2024-04-04 21:52:00,102,3.3,4.0,Medium,Cash,Premium,15,31,40,Late
800,Royal Kitchen,Pune,2024-04-14 21:30:00,2024-04-14 22:00:00,444,4.8,1.9,Medium,UPI,Premium,15,22,30,Late
801,Spice Hub,Mumbai,2024-04-07 13:32:00,2024-04-07 14:07:00,489,3.8,3.1,Low,Card,Returning,23,35,35,On-time
802,Tasty Bites,Pune,2024-04-09 12:31:00,2024-04-09 13:13:00,469,3.8,3.5,Medium,Wallet,New,19,33,42,Late
803,Spice Hub,Pune,2024-04-02 16:18:00,2024-04-02 16:54:00,599,4.1,1.8,Medium,Card,Returning,19,26,36,Late
804,Urban Food,Mumbai,2024-04-14 16:12:00,2024-04-14 16:48:00,288,4.6,1.7,Low,Wallet,Returning,25,31,36,Late
805,Food Palace,Pune,2024-04-02 16:28:00,2024-04-02 17:05:00,173,4.2,3.6,High,Wallet,Premium,12,26,37,Late
806,Urban Food,Bangalore,2024-04-15 12:04:00,2024-04-15 13:09:00,202,4.4,10.7,Medium,Cash,Premium,16,58,65,Late
807,Quick Eats,Bangalore,2024-04-14 16:46:00,2024-04-14 17:41:00,492,3.8,6.9,Medium,Cash,New,18,45,55,Late
808,Quick Eats,Hyderabad,2024-04-07 15:30:00,2024-04-07 16:27:00,361,4.4,4.7,High,Card,Premium,22,40,57,Late
809,Tasty Bites,Mumbai,2024-04-02 14:31:00,2024-04-02 15:45:00,582,4.4,11.9,Medium,Wallet,New,17,64,74,Late
810,Food Palace,Pune,2024-04-01 23:04:00,2024-04-01 23:48:00,295,4.5,7.1,Medium,Cash,Premium,10,38,44,Late
811,Quick Eats,Delhi,2024-04-10 19:06:00,2024-04-10 19:58:00,203,3.3,6.1,Low,UPI,Returning,25,49,52,Late
812,Tasty Bites,Bangalore,2024-04-05 18:21:00,2024-04-05 19:09:00,320,4.9,7.2,High,Wallet,Premium,10,38,48,Late
813,Spice Hub,Bangalore,2024-04-14 16:28:00,2024-04-14 16:55:00,190,4.4,2.9,Medium,Wallet,Returning,11,22,27,Late
814,Quick Eats,Delhi,2024-04-07 12:19:00,2024-04-07 13:10:00,491,4.2,3.2,High,UPI,Returning,22,34,51,Late
815,Spice Hub,Hyderabad,2024-04-09 20:34:00,2024-04-09 21:24:00,387,4.0,2.1,High,Wallet,Premium,25,33,50,Late
816,Food Palace,Hyderabad,2024-04-05 17:37:00,2024-04-05 18:42:00,264,3.8,9.3,Medium,Cash,Returning,21,58,65,Late
817,Spice Hub,Pune,2024-04-14 15:22:00,2024-04-14 16:25:00,274,4.6,8.3,High,Cash,New,10,43,63,Late
818,Urban Food,Pune,2024-04-06 16:22:00,2024-04-06 17:24:00,220,3.6,11.2,Low,Wallet,Returning,17,61,62,Late
819,Royal Kitchen,Delhi,2024-04-02 23:19:00,2024-04-03 00:01:00,110,3.5,5.4,Low,Cash,Premium,20,41,42,Late
820,Quick Eats,Delhi,2024-04-11 23:27:00,2024-04-12 00:51:00,110,4.9,11.9,High,Cash,Returning,23,70,84,Late
821,Royal Kitchen,Bangalore,2024-04-07 19:24:00,2024-04-07 20:12:00,151,4.7,6.9,Medium,Cash,Returning,13,40,48,Late
822,Royal Kitchen,Mumbai,2024-04-09 22:48:00,2024-04-09 23:46:00,414,4.3,6.7,High,Card,Returning,20,46,58,Late
823,Tasty Bites,Delhi,2024-04-08 20:54:00,2024-04-08 21:20:00,235,4.6,2.0,Low,Wallet,New,16,24,26,Late
824,Spice Hub,Delhi,2024-04-10 21:05:00,2024-04-10 21:46:00,272,4.7,2.4,High,Wallet,New,13,22,41,Late
825,Tasty Bites,Pune,2024-04-04 15:50:00,2024-04-04 16:51:00,511,4.5,9.6,Low,Wallet,Returning,19,57,61,Late
826,Tasty Bites,Bangalore,2024-04-07 16:16:00,2024-04-07 17:05:00,490,3.7,1.4,High,Card,New,24,29,49,Late
827,Quick Eats,Mumbai,2024-04-12 18:55:00,2024-04-12 19:36:00,438,3.8,3.9,Low,Cash,Premium,25,40,41,Late
828,Royal Kitchen,Bangalore,2024-04-09 22:39:00,2024-04-09 23:07:00,202,4.9,2.0,Medium,Card,Premium,11,19,28,Late
829,Tasty Bites,Bangalore,2024-04-03 21:43:00,2024-04-03 22:42:00,263,3.7,7.1,Medium,UPI,New,23,51,59,Late
830,Spice Hub,Mumbai,2024-04-14 14:41:00,2024-04-14 15:25:00,407,4.0,5.4,Low,Wallet,Returning,18,39,44,Late
831,Food Palace,Bangalore,2024-04-03 13:01:00,2024-04-03 13:53:00,348,4.1,7.6,Low,UPI,New,19,49,52,Late
832,Quick Eats,Bangalore,2024-04-15 10:12:00,2024-04-15 11:15:00,114,4.1,11.1,Low,Wallet,Premium,18,62,63,Late
833,Tasty Bites,Delhi,2024-04-14 10:46:00,2024-04-14 11:48:00,540,4.7,11.9,Medium,UPI,Premium,10,57,62,Late
834,Spice Hub,Delhi,2024-04-15 16:57:00,2024-04-15 17:30:00,582,4.9,3.3,Medium,Card,New,12,25,33,Late
835,Royal Kitchen,Mumbai,2024-04-10 21:32:00,2024-04-10 22:02:00,552,4.7,2.3,Low,UPI,New,18,27,30,Late
836,Spice Hub,Mumbai,2024-04-06 23:37:00,2024-04-07 00:32:00,578,4.8,5.2,High,Cash,Returning,22,42,55,Late
837,Urban Food,Mumbai,2024-04-03 13:17:00,2024-04-03 14:29:00,541,4.7,10.5,Medium,UPI,New,23,65,72,Late
838,Quick Eats,Pune,2024-04-06 21:07:00,2024-04-06 22:16:00,449,3.7,9.7,Medium,Wallet,Premium,23,61,69,Late
839,Food Palace,Delhi,2024-04-08 21:23:00,2024-04-08 21:50:00,595,3.9,1.9,Medium,UPI,Returning,10,17,27,Late
840,Quick Eats,Pune,2024-04-15 22:42:00,2024-04-15 23:15:00,296,4.5,2.9,Low,Cash,Premium,18,29,33,Late
841,Tasty Bites,Delhi,2024-04-14 13:54:00,2024-04-14 14:40:00,565,5.0,4.8,Medium,Cash,Premium,22,41,46,Late
842,Urban Food,Delhi,2024-04-15 23:48:00,2024-04-16 00:40:00,540,4.7,8.1,Low,Card,New,19,51,52,Late
843,Food Palace,Bangalore,2024-04-07 22:02:00,2024-04-07 22:32:00,341,4.8,2.5,Medium,Card,Premium,12,22,30,Late
844,Royal Kitchen,Bangalore,2024-04-07 23:06:00,2024-04-08 00:12:00,133,4.1,11.2,Low,Card,Premium,18,62,66,Late
845,Tasty Bites,Bangalore,2024-04-12 10:48:00,2024-04-12 11:38:00,327,4.6,7.7,Low,Card,Returning,15,45,50,Late
846,Royal Kitchen,Mumbai,2024-04-04 20:19:00,2024-04-04 20:47:00,180,4.1,2.9,Medium,Cash,Returning,12,23,28,Late
847,Food Palace,Hyderabad,2024-04-11 16:50:00,2024-04-11 17:43:00,547,3.5,5.4,Medium,UPI,Premium,24,45,53,Late
848,Royal Kitchen,Mumbai,2024-04-11 19:52:00,2024-04-11 20:37:00,143,3.3,5.0,Medium,Card,New,19,39,45,Late
849,Urban Food,Delhi,2024-04-15 16:53:00,2024-04-15 17:25:00,585,3.4,1.3,High,UPI,Returning,17,22,32,Late
850,Spice Hub,Hyderabad,2024-04-08 13:16:00,2024-04-08 14:27:00,305,4.2,11.6,High,UPI,New,15,61,71,Late
851,Quick Eats,Bangalore,2024-04-02 15:10:00,2024-04-02 16:19:00,467,4.0,11.6,High,Card,New,13,59,69,Late
852,Quick Eats,Bangalore,2024-04-08 11:14:00,2024-04-08 12:00:00,584,4.1,4.4,High,Wallet,Premium,16,33,46,Late
853,Tasty Bites,Delhi,2024-04-03 16:54:00,2024-04-03 17:35:00,472,3.4,5.8,Low,Wallet,Returning,16,39,41,Late
854,Royal Kitchen,Mumbai,2024-04-07 22:09:00,2024-04-07 23:02:00,220,3.6,8.0,Low,Wallet,New,19,51,53,Late
855,Quick Eats,Bangalore,2024-04-10 20:41:00,2024-04-10 21:29:00,340,4.4,7.8,Medium,UPI,Returning,12,43,48,Late
856,Food Palace,Delhi,2024-04-04 21:24:00,2024-04-04 22:16:00,231,3.3,2.7,High,Wallet,Premium,23,33,52,Late
857,Spice Hub,Pune,2024-04-06 13:30:00,2024-04-06 14:24:00,229,4.0,9.6,Medium,Cash,New,11,49,54,Late
858,Quick Eats,Hyderabad,2024-04-07 20:23:00,2024-04-07 20:44:00,191,5.0,1.6,Low,Wallet,Returning,11,17,21,Late
859,Tasty Bites,Mumbai,2024-04-15 17:08:00,2024-04-15 17:39:00,371,4.5,1.6,Low,Wallet,Returning,20,26,31,Late
860,Urban Food,Mumbai,2024-04-06 10:08:00,2024-04-06 11:23:00,284,3.6,11.8,Medium,Card,New,18,65,75,Late
861,Urban Food,Delhi,2024-04-14 22:59:00,2024-04-14 23:37:00,557,3.4,2.6,Medium,Card,Premium,20,30,38,Late
862,Food Palace,Delhi,2024-04-09 23:59:00,2024-04-10 00:50:00,196,3.4,4.3,High,Wallet,New,24,41,51,Late
863,Food Palace,Pune,2024-04-01 17:16:00,2024-04-01 18:17:00,159,3.3,8.6,Low,UPI,New,24,58,61,Late
864,Urban Food,Pune,2024-04-12 18:31:00,2024-04-12 19:27:00,533,5.0,6.6,Medium,Wallet,Returning,25,51,56,Late
865,Royal Kitchen,Mumbai,2024-04-02 13:55:00,2024-04-02 14:56:00,483,4.3,10.0,Medium,Cash,Returning,15,55,61,Late
866,Quick Eats,Delhi,2024-04-01 18:49:00,2024-04-01 19:37:00,571,4.3,4.4,High,UPI,Premium,15,32,48,Late
867,Spice Hub,Mumbai,2024-04-02 15:01:00,2024-04-02 15:49:00,291,4.0,6.8,Medium,Wallet,Premium,13,40,48,Late
868,Quick Eats,Pune,2024-04-01 11:29:00,2024-04-01 12:20:00,421,4.8,2.4,High,Card,New,25,34,51,Late
869,Tasty Bites,Hyderabad,2024-04-01 20:39:00,2024-04-01 21:32:00,475,3.6,5.9,Medium,Cash,Returning,20,43,53,Late
870,Quick Eats,Mumbai,2024-04-13 20:18:00,2024-04-13 20:59:00,136,3.9,5.0,Medium,UPI,New,11,31,41,Late
871,Quick Eats,Hyderabad,2024-04-07 14:11:00,2024-04-07 15:13:00,110,4.5,10.1,Low,Wallet,New,22,62,62,On-time
872,Food Palace,Mumbai,2024-04-05 20:48:00,2024-04-05 21:51:00,252,3.2,9.5,High,Wallet,Returning,14,52,63,Late
873,Urban Food,Bangalore,2024-04-10 12:22:00,2024-04-10 13:12:00,362,4.1,5.6,High,Card,Premium,13,35,50,Late
874,Food Palace,Bangalore,2024-04-08 14:36:00,2024-04-08 15:14:00,487,3.7,1.2,High,Wallet,Returning,23,27,38,Late
875,Urban Food,Delhi,2024-04-11 16:05:00,2024-04-11 17:05:00,446,3.4,9.4,Low,UPI,Returning,20,57,60,Late
876,Food Palace,Mumbai,2024-04-11 20:33:00,2024-04-11 21:22:00,323,3.6,6.9,Low,Wallet,Premium,19,46,49,Late
877,Spice Hub,Bangalore,2024-04-03 20:57:00,2024-04-03 21:27:00,318,3.6,1.1,Medium,Card,New,17,21,30,Late
878,Tasty Bites,Hyderabad,2024-04-02 10:32:00,2024-04-02 11:44:00,148,4.6,11.7,Low,Cash,Premium,23,69,72,Late
879,Urban Food,Hyderabad,2024-04-05 19:05:00,2024-04-05 20:12:00,479,4.1,11.6,High,Card,Returning,10,56,67,Late
880,Royal Kitchen,Bangalore,2024-04-14 16:02:00,2024-04-14 16:38:00,252,4.2,2.2,Low,UPI,New,23,31,36,Late
881,Tasty Bites,Hyderabad,2024-04-08 19:51:00,2024-04-08 20:41:00,208,4.7,6.0,Medium,Wallet,Premium,20,44,50,Late
882,Food Palace,Pune,2024-04-02 16:34:00,2024-04-02 16:55:00,159,4.1,2.1,Low,Card,Premium,10,18,21,Late
883,Spice Hub,Mumbai,2024-04-12 16:55:00,2024-04-12 17:44:00,416,3.8,2.7,High,Wallet,Returning,25,35,49,Late
884,Quick Eats,Delhi,2024-04-02 12:08:00,2024-04-02 13:00:00,517,4.1,9.1,Low,Wallet,Returning,16,52,52,On-time
885,Spice Hub,Mumbai,2024-04-08 20:09:00,2024-04-08 21:02:00,531,3.9,5.1,High,Cash,New,17,37,53,Late
886,Royal Kitchen,Hyderabad,2024-04-05 22:29:00,2024-04-05 23:21:00,111,4.6,6.1,Low,UPI,New,25,49,52,Late
887,Spice Hub,Mumbai,2024-04-12 17:31:00,2024-04-12 18:32:00,399,4.9,10.8,Medium,UPI,Premium,10,53,61,Late
888,Food Palace,Mumbai,2024-04-14 23:25:00,2024-04-15 00:23:00,152,3.8,9.7,Low,Card,Premium,20,58,58,On-time
889,Royal Kitchen,Bangalore,2024-04-12 19:38:00,2024-04-12 20:41:00,349,4.0,8.6,High,Wallet,Returning,19,53,63,Late
890,Urban Food,Bangalore,2024-04-12 10:33:00,2024-04-12 11:15:00,261,4.7,3.8,Low,Wallet,New,23,38,42,Late
891,Quick Eats,Pune,2024-04-07 17:07:00,2024-04-07 17:41:00,457,4.8,1.4,Medium,Card,Premium,21,26,34,Late
892,Urban Food,Pune,2024-04-12 13:30:00,2024-04-12 14:24:00,359,4.3,6.1,Medium,UPI,Returning,24,48,54,Late
893,Food Palace,Hyderabad,2024-04-14 23:45:00,2024-04-15 00:54:00,552,4.8,8.3,High,Card,Premium,24,57,69,Late
894,Tasty Bites,Bangalore,2024-04-11 21:23:00,2024-04-11 22:19:00,206,4.3,8.0,Medium,Wallet,Premium,15,47,56,Late
895,Tasty Bites,Pune,2024-04-03 13:10:00,2024-04-03 13:52:00,506,4.1,1.7,High,Wallet,New,25,31,42,Late
896,Urban Food,Bangalore,2024-04-04 18:03:00,2024-04-04 18:36:00,282,4.5,2.7,Low,Card,New,21,31,33,Late
897,Royal Kitchen,Mumbai,2024-04-01 22:04:00,2024-04-01 22:58:00,416,4.4,6.6,Medium,UPI,Premium,23,49,54,Late
898,Food Palace,Pune,2024-04-05 15:50:00,2024-04-05 16:16:00,236,3.4,1.5,Medium,UPI,Returning,11,17,26,Late
899,Food Palace,Hyderabad,2024-04-01 17:51:00,2024-04-01 18:44:00,500,3.3,8.9,Medium,Cash,Premium,13,48,53,Late
900,Quick Eats,Hyderabad,2024-04-01 18:06:00,2024-04-01 18:27:00,566,3.2,1.8,Low,Cash,Premium,13,20,21,Late
901,Tasty Bites,Mumbai,2024-04-08 22:32:00,2024-04-08 23:37:00,431,4.5,11.5,Medium,Card,Premium,13,59,65,Late
902,Tasty Bites,Delhi,2024-04-14 13:28:00,2024-04-14 14:03:00,527,3.7,4.9,Medium,UPI,New,10,29,35,Late
903,Urban Food,Delhi,2024-04-03 11:17:00,2024-04-03 12:06:00,422,4.6,4.8,Medium,Card,Premium,23,42,49,Late
904,Royal Kitchen,Mumbai,2024-04-07 22:14:00,2024-04-07 23:13:00,570,3.5,8.3,Low,UPI,Premium,23,56,59,Late
905,Urban Food,Bangalore,2024-04-08 12:49:00,2024-04-08 13:12:00,273,3.4,2.9,Low,Card,New,12,23,23,On-time
906,Tasty Bites,Bangalore,2024-04-01 16:48:00,2024-04-01 17:39:00,129,4.6,8.3,Low,UPI,Returning,14,47,51,Late
907,Royal Kitchen,Hyderabad,2024-04-07 20:44:00,2024-04-07 21:33:00,565,3.2,3.9,High,Card,Returning,19,34,49,Late
908,Tasty Bites,Pune,2024-04-10 12:44:00,2024-04-10 13:25:00,205,4.9,1.9,Medium,Card,Premium,24,31,41,Late
909,Quick Eats,Hyderabad,2024-04-06 22:50:00,2024-04-06 23:41:00,551,4.6,4.2,High,Wallet,Premium,22,38,51,Late
910,Tasty Bites,Pune,2024-04-06 16:46:00,2024-04-06 17:49:00,376,3.9,7.9,High,Cash,Premium,14,45,63,Late
911,Tasty Bites,Mumbai,2024-04-09 14:33:00,2024-04-09 15:06:00,114,3.4,3.3,Medium,Cash,Premium,15,28,33,Late
912,Quick Eats,Hyderabad,2024-04-14 22:19:00,2024-04-14 23:31:00,156,4.6,7.8,High,Card,New,23,54,72,Late
913,Royal Kitchen,Pune,2024-04-11 18:22:00,2024-04-11 19:10:00,581,4.2,8.1,Low,Card,Returning,11,43,48,Late
914,Spice Hub,Bangalore,2024-04-12 10:29:00,2024-04-12 11:02:00,397,4.9,1.5,Medium,Card,Premium,17,23,33,Late
915,Quick Eats,Hyderabad,2024-04-05 14:42:00,2024-04-05 15:51:00,366,3.7,9.8,High,UPI,Returning,14,53,69,Late
916,Royal Kitchen,Mumbai,2024-04-09 19:12:00,2024-04-09 20:28:00,175,4.3,11.8,Medium,Cash,Returning,24,71,76,Late
917,Royal Kitchen,Bangalore,2024-04-02 10:27:00,2024-04-02 11:22:00,328,4.5,7.4,Low,Wallet,New,25,54,55,Late
918,Spice Hub,Delhi,2024-04-09 18:49:00,2024-04-09 19:55:00,355,4.4,9.9,Medium,Wallet,Premium,18,57,66,Late
919,Royal Kitchen,Bangalore,2024-04-15 17:46:00,2024-04-15 18:16:00,358,3.8,2.4,Medium,Wallet,Premium,15,24,30,Late
920,Food Palace,Bangalore,2024-04-12 18:55:00,2024-04-12 20:05:00,333,3.6,11.2,High,Wallet,New,13,57,70,Late
921,Urban Food,Pune,2024-04-06 11:38:00,2024-04-06 12:16:00,289,4.0,5.1,Medium,UPI,Premium,13,33,38,Late
922,Quick Eats,Delhi,2024-04-03 11:23:00,2024-04-03 12:14:00,250,4.3,5.8,Medium,Cash,Premium,21,44,51,Late
923,Urban Food,Pune,2024-04-13 19:26:00,2024-04-13 20:32:00,210,3.6,11.4,Low,UPI,New,19,64,66,Late
924,Food Palace,Bangalore,2024-04-09 15:04:00,2024-04-09 15:39:00,393,3.6,2.3,Low,Cash,New,23,32,35,Late
925,Tasty Bites,Hyderabad,2024-04-13 16:30:00,2024-04-13 17:39:00,358,4.4,10.8,High,Wallet,Returning,14,57,69,Late
926,Royal Kitchen,Bangalore,2024-04-08 12:55:00,2024-04-08 13:42:00,509,4.7,4.1,High,Wallet,Premium,20,36,47,Late
927,Quick Eats,Hyderabad,2024-04-04 16:21:00,2024-04-04 17:34:00,555,4.7,10.5,High,Wallet,Returning,11,53,73,Late
928,Urban Food,Delhi,2024-04-12 10:36:00,2024-04-12 11:57:00,430,3.7,11.1,High,Cash,New,19,63,81,Late
929,Spice Hub,Hyderabad,2024-04-10 18:36:00,2024-04-10 19:32:00,357,4.0,9.3,Low,Cash,New,16,53,56,Late
930,Spice Hub,Pune,2024-04-05 22:13:00,2024-04-05 23:18:00,513,4.5,10.3,Low,UPI,New,24,65,65,On-time
931,Quick Eats,Hyderabad,2024-04-10 10:31:00,2024-04-10 11:32:00,192,4.4,9.5,Low,Card,Returning,20,58,61,Late
932,Urban Food,Pune,2024-04-05 11:07:00,2024-04-05 11:36:00,173,4.2,3.0,Low,Card,Returning,15,27,29,Late
933,Food Palace,Delhi,2024-04-05 16:43:00,2024-04-05 17:45:00,592,4.9,11.8,Low,Cash,New,11,58,62,Late
934,Tasty Bites,Mumbai,2024-04-01 14:24:00,2024-04-01 14:51:00,311,3.5,1.5,Low,Cash,Premium,20,26,27,Late
935,Tasty Bites,Delhi,2024-04-01 13:15:00,2024-04-01 13:58:00,360,4.5,2.4,High,Wallet,New,17,26,43,Late
936,Quick Eats,Bangalore,2024-04-01 15:29:00,2024-04-01 16:43:00,347,3.6,10.0,High,Cash,Returning,23,63,74,Late
937,Spice Hub,Bangalore,2024-04-05 18:37:00,2024-04-05 19:29:00,490,4.7,6.6,High,UPI,New,13,39,52,Late
938,Quick Eats,Mumbai,2024-04-07 17:05:00,2024-04-07 18:09:00,291,4.2,9.1,High,Card,Premium,16,52,64,Late
939,Quick Eats,Mumbai,2024-04-07 18:28:00,2024-04-07 19:11:00,592,4.1,7.5,Low,UPI,Premium,10,40,43,Late
940,Quick Eats,Delhi,2024-04-01 17:17:00,2024-04-01 18:12:00,294,4.2,4.3,High,UPI,New,18,35,55,Late
941,Tasty Bites,Mumbai,2024-04-03 21:34:00,2024-04-03 22:34:00,145,4.8,8.6,High,Card,New,12,46,60,Late
942,Urban Food,Pune,2024-04-09 14:56:00,2024-04-09 15:53:00,358,4.6,8.0,Medium,UPI,Premium,16,48,57,Late
943,Tasty Bites,Delhi,2024-04-08 14:15:00,2024-04-08 15:01:00,207,4.0,2.8,High,Card,Premium,20,31,46,Late
944,Urban Food,Hyderabad,2024-04-15 21:08:00,2024-04-15 21:41:00,343,3.6,1.1,High,Card,New,10,14,33,Late
945,Spice Hub,Pune,2024-04-09 21:45:00,2024-04-09 22:52:00,141,5.0,9.0,Medium,UPI,Returning,22,58,67,Late
946,Royal Kitchen,Pune,2024-04-08 20:07:00,2024-04-08 20:46:00,283,3.9,2.1,Medium,Cash,Premium,22,30,39,Late
947,Urban Food,Mumbai,2024-04-08 15:59:00,2024-04-08 17:02:00,213,3.6,9.8,Low,Cash,New,24,63,63,On-time
948,Royal Kitchen,Pune,2024-04-15 21:22:00,2024-04-15 22:06:00,420,4.5,7.1,Low,Card,Premium,12,40,44,Late
949,Tasty Bites,Mumbai,2024-04-06 10:17:00,2024-04-06 11:09:00,200,3.5,7.8,Medium,UPI,Returning,16,47,52,Late
950,Royal Kitchen,Bangalore,2024-04-10 18:31:00,2024-04-10 19:11:00,478,4.6,4.9,Low,Cash,Returning,16,35,40,Late
951,Quick Eats,Hyderabad,2024-04-10 12:47:00,2024-04-10 13:31:00,577,3.2,7.1,Low,UPI,New,14,42,44,Late
952,Quick Eats,Mumbai,2024-04-14 20:01:00,2024-04-14 21:16:00,386,3.3,9.4,High,Card,New,18,55,75,Late
953,Urban Food,Pune,2024-04-11 20:03:00,2024-04-11 21:10:00,240,3.6,9.2,Medium,Wallet,Premium,23,59,67,Late
954,Spice Hub,Hyderabad,2024-04-06 18:48:00,2024-04-06 19:51:00,242,3.9,11.5,Low,Wallet,Returning,17,63,63,On-time
955,Urban Food,Hyderabad,2024-04-01 16:12:00,2024-04-01 16:51:00,513,3.5,4.6,Medium,Wallet,Returning,12,30,39,Late
956,Spice Hub,Mumbai,2024-04-15 13:12:00,2024-04-15 13:51:00,132,4.8,4.4,Low,Wallet,New,20,37,39,Late
957,Royal Kitchen,Pune,2024-04-07 22:01:00,2024-04-07 23:23:00,226,3.9,12.0,High,Cash,Returning,20,68,82,Late
958,Spice Hub,Bangalore,2024-04-14 10:52:00,2024-04-14 11:37:00,497,4.5,5.9,Medium,UPI,Returning,17,40,45,Late
959,Quick Eats,Hyderabad,2024-04-11 17:37:00,2024-04-11 18:31:00,569,4.3,10.7,Low,Wallet,New,12,54,54,On-time
960,Spice Hub,Bangalore,2024-04-02 22:08:00,2024-04-02 22:53:00,254,3.9,5.3,Low,Card,Premium,24,45,45,On-time
961,Quick Eats,Bangalore,2024-04-11 10:35:00,2024-04-11 11:31:00,305,3.2,8.7,Low,Cash,New,19,53,56,Late
962,Spice Hub,Hyderabad,2024-04-14 19:50:00,2024-04-14 20:48:00,296,3.8,7.8,High,Wallet,New,10,41,58,Late
963,Urban Food,Bangalore,2024-04-11 20:50:00,2024-04-11 21:56:00,268,3.4,9.7,Low,Cash,Returning,24,62,66,Late
964,Quick Eats,Mumbai,2024-04-01 19:45:00,2024-04-01 20:35:00,164,4.1,7.5,Low,Cash,New,16,46,50,Late
965,Royal Kitchen,Hyderabad,2024-04-07 17:46:00,2024-04-07 18:54:00,224,3.3,8.1,High,Card,Returning,24,56,68,Late
966,Food Palace,Pune,2024-04-05 19:27:00,2024-04-05 20:31:00,398,4.2,7.4,High,Cash,New,21,50,64,Late
967,Quick Eats,Mumbai,2024-04-05 19:21:00,2024-04-05 20:15:00,365,4.3,7.2,Medium,UPI,Returning,21,49,54,Late
968,Quick Eats,Mumbai,2024-04-09 23:53:00,2024-04-10 00:53:00,276,4.6,8.4,High,Cash,New,11,44,60,Late
969,Food Palace,Mumbai,2024-04-06 13:42:00,2024-04-06 14:31:00,454,4.7,4.0,Medium,UPI,New,24,40,49,Late
970,Tasty Bites,Hyderabad,2024-04-05 16:21:00,2024-04-05 17:03:00,548,3.3,6.5,Low,Card,Premium,13,39,42,Late
971,Spice Hub,Bangalore,2024-04-11 13:44:00,2024-04-11 14:18:00,209,3.8,1.6,Low,UPI,New,24,30,34,Late
972,Food Palace,Bangalore,2024-04-07 13:25:00,2024-04-07 14:15:00,105,4.5,9.6,Low,Card,Premium,10,48,50,Late
973,Spice Hub,Delhi,2024-04-02 12:18:00,2024-04-02 13:22:00,399,4.1,9.7,Medium,Cash,Premium,16,54,64,Late
974,Tasty Bites,Pune,2024-04-04 14:11:00,2024-04-04 14:57:00,189,3.5,5.8,Low,Cash,New,18,41,46,Late
975,Tasty Bites,Hyderabad,2024-04-04 10:11:00,2024-04-04 10:47:00,525,4.0,4.6,Medium,UPI,New,13,31,36,Late
976,Royal Kitchen,Mumbai,2024-04-13 11:21:00,2024-04-13 11:51:00,222,3.6,2.0,Low,Wallet,Premium,19,27,30,Late
977,Tasty Bites,Delhi,2024-04-13 19:56:00,2024-04-13 20:43:00,173,4.5,7.6,Medium,UPI,Premium,12,42,47,Late
978,Food Palace,Mumbai,2024-04-07 21:23:00,2024-04-07 22:44:00,225,4.9,12.0,Medium,UPI,Premium,23,71,81,Late
979,Spice Hub,Hyderabad,2024-04-05 22:09:00,2024-04-05 23:03:00,422,4.0,8.1,Medium,UPI,Premium,17,49,54,Late
980,Tasty Bites,Mumbai,2024-04-12 11:50:00,2024-04-12 12:40:00,360,4.6,8.0,Medium,Wallet,New,12,44,50,Late
981,Urban Food,Hyderabad,2024-04-09 17:11:00,2024-04-09 17:50:00,455,3.9,2.3,Medium,Card,Returning,21,30,39,Late
982,Urban Food,Bangalore,2024-04-10 16:40:00,2024-04-10 17:44:00,212,3.9,10.2,High,Wallet,Returning,11,51,64,Late
983,Food Palace,Bangalore,2024-04-04 14:27:00,2024-04-04 15:18:00,230,4.3,7.3,Medium,UPI,Returning,15,44,51,Late
984,Quick Eats,Pune,2024-04-05 17:33:00,2024-04-05 18:11:00,121,3.9,3.0,Medium,UPI,New,17,29,38,Late
985,Urban Food,Hyderabad,2024-04-08 17:27:00,2024-04-08 18:14:00,262,3.2,4.7,Medium,Card,Returning,21,39,47,Late
986,Tasty Bites,Bangalore,2024-04-08 13:16:00,2024-04-08 13:48:00,561,4.7,1.3,High,Cash,New,12,17,32,Late
987,Spice Hub,Delhi,2024-04-15 13:06:00,2024-04-15 13:36:00,119,4.1,4.0,Low,Cash,Returning,12,28,30,Late
